facility_id,own_stress,propagated_stress
FAC0739,0.9997152401870787,1.0
FAC0740,0.9997152401870787,1.0
FAC0741,0.9997848163483609,1.0
FAC0742,0.9996309458314213,1.0
FAC0743,0.9997029983367783,1.0
FAC0744,0.9996514504995049,1.0
FAC0745,0.9996551462183637,1.0
FAC0746,0.9997271990088201,1.0
FAC0747,0.999720542016576,1.0
FAC0748,0.9997152401870787,1.0
FAC0749,0.9997152401870787,1.0
FAC0750,0.9997152401870787,1.0
FAC0751,0.9997624731091543,1.0
FAC0752,0.9996551462183637,1.0
FAC0753,0.9996309458314213,1.0
FAC0754,0.9996593596033504,1.0
FAC0755,0.9997170959990967,1.0
FAC0756,0.9997313186817897,1.0
FAC0757,0.9997152509019223,1.0
FAC0758,0.9996233807897965,1.0
FAC0759,0.9996984445608031,1.0
FAC0760,0.9997271990088201,1.0
FAC0761,0.999678274003564,1.0
FAC0762,0.9996759229126646,1.0
FAC0763,0.9996309458314213,1.0
FAC0764,0.9997677400497079,1.0
FAC0765,0.9997152509019223,1.0
FAC0766,0.999687720663375,1.0
FAC0767,0.999747484278508,1.0
FAC0768,0.9996551332426171,1.0
FAC0769,0.9997593734307574,1.0
FAC0770,0.9996954733316138,1.0
FAC0771,0.9997448988715667,1.0
FAC0772,0.9996434735189089,1.0
FAC0773,0.9996146109606409,1.0
FAC0774,0.9996017942245597,1.0
FAC0775,0.9997152509019223,1.0
FAC0776,0.9996309458314213,1.0
FAC0777,0.9997344729354429,1.0
FAC0778,0.9996961116242716,1.0
FAC0779,0.9996551332426171,1.0
FAC0780,0.9997678454459661,1.0
FAC0781,0.9996309458314213,1.0
FAC0782,0.9996309458314213,1.0
FAC0783,0.9996309458314213,1.0
FAC0784,0.9997199820211868,1.0
FAC0785,0.9997316589680774,1.0
FAC0786,0.9996551332426171,1.0
FAC0787,0.9996961116242716,1.0
FAC0788,0.9997199820211868,1.0
FAC0789,0.9996961116242716,1.0
FAC0790,0.999669075279376,1.0
FAC0791,0.9997344729354429,1.0
FAC0792,0.9997132577498118,1.0
FAC0793,0.9996514373847486,1.0
FAC0794,0.9996309458314213,1.0
FAC0795,0.9996632697127916,1.0
FAC0796,0.9996309458314213,1.0
FAC0797,0.9996309458314213,1.0
FAC0798,0.999678274003564,1.0
FAC0799,0.9997473846942327,1.0
FAC0800,0.9996961116242716,1.0
FAC0801,0.9997152401870787,1.0
FAC0802,0.9997011718929152,1.0
FAC0803,0.9997152509019223,1.0
FAC0804,0.9997462360426143,1.0
FAC0805,0.9997064704676061,1.0
FAC0806,0.9997152401870787,1.0
FAC0807,0.9997132577498118,1.0
FAC0808,0.9997220769625927,1.0
FAC0809,0.999801346507288,1.0
FAC0810,0.9997567340900817,1.0
FAC0811,0.9996309458314213,1.0
FAC0812,0.9997152401870787,1.0
FAC0813,0.9997187754959089,1.0
FAC0814,0.9997163150724392,1.0
FAC0815,0.9997152401870787,1.0
FAC0816,0.999731534257118,1.0
FAC0817,0.9997446497068839,1.0
FAC0818,0.9996309458314213,1.0
FAC0819,0.9997152401870787,1.0
FAC0820,0.9996309458314213,1.0
FAC0821,0.9997794985860894,1.0
FAC0822,0.9996309458314213,1.0
FAC0823,0.9996309458314213,1.0
FAC0824,0.9996012404828436,1.0
FAC0825,0.9997313186817897,1.0
FAC0826,0.9996961116242716,1.0
FAC0827,0.9996309458314213,1.0
FAC0828,0.999705967446899,1.0
FAC0829,0.9996233807897965,1.0
FAC0830,0.9996632697127916,1.0
FAC0831,0.9996309458314213,1.0
FAC0832,0.9998147682646079,1.0
FAC0833,0.9997152401870787,1.0
FAC0834,0.9996749191585227,1.0
FAC0835,0.9997684681877996,1.0
FAC0836,0.9997260352450784,1.0
FAC0837,0.999687720663375,1.0
FAC0838,0.9996979463859774,1.0
FAC0839,0.9996233807897965,1.0
FAC0840,0.9997011718929152,1.0
FAC0841,0.999678274003564,1.0
FAC0842,0.9997152401870787,1.0
FAC0843,0.9997238227507206,1.0
FAC0844,0.9997313186817897,1.0
FAC0845,0.9996012554855177,1.0
FAC0846,0.999630959716893,1.0
FAC0847,0.999705689356195,1.0
FAC0848,0.9998194249035005,1.0
FAC0849,0.9996434735189089,1.0
FAC0850,0.9996514373847486,1.0
FAC0851,0.9997152401870787,1.0
FAC0852,0.99975772520682,1.0
FAC0853,0.9996551332426171,1.0
FAC0854,0.9997310919347241,1.0
FAC0855,0.9997152401870787,1.0
FAC0856,0.9996961116242716,1.0
FAC0857,0.9997221904229202,1.0
FAC0858,0.9997162571526054,1.0
FAC0859,0.9996309458314213,1.0
FAC0860,0.9996573399003885,1.0
FAC0861,0.9996434735189089,1.0
FAC0862,0.9996233807897965,1.0
FAC0863,0.9997152401870787,1.0
FAC0864,0.9996961230586593,1.0
FAC0865,0.999720542016576,1.0
FAC0866,0.9997152509019223,1.0
FAC0867,0.9996309458314213,1.0
FAC0868,0.999678274003564,1.0
FAC1024,0.9996309458314213,1.0
FAC1025,0.9997011718929152,1.0
FAC1026,0.9996514373847486,1.0
FAC1027,0.9996961116242716,1.0
FAC1028,0.9996514373847486,1.0
FAC1029,0.99968083882492,1.0
FAC1030,0.9997152401870787,1.0
FAC1031,0.9996514504995049,1.0
FAC1032,0.9997474633368986,1.0
FAC1033,0.9996529784361825,1.0
FAC1034,0.9997152401870787,1.0
FAC1035,0.9996012404828436,1.0
FAC1036,0.999678274003564,1.0
FAC1037,0.999680850833793,1.0
FAC1038,0.9997152401870787,1.0
FAC1039,0.999678274003564,1.0
FAC1040,0.9996514373847486,1.0
FAC1041,0.9997152509019223,1.0
FAC1042,0.999678274003564,1.0
FAC1043,0.9996923044744565,1.0
FAC1044,0.9997152401870787,1.0
FAC1045,0.9996309458314213,1.0
FAC1046,0.9997045449741367,1.0
FAC1047,0.9997152401870787,1.0
FAC1048,0.9996514373847486,1.0
FAC1049,0.9996246238223173,1.0
FAC1050,0.9996961116242716,1.0
FAC1051,0.99969987346418,1.0
FAC1052,0.9997794985860894,1.0
FAC1053,0.9996653704565788,1.0
FAC1054,0.9996954733316138,1.0
FAC1055,0.9997260352450784,1.0
FAC1056,0.9996997784197353,1.0
FAC1057,0.9996012404828436,1.0
FAC1058,0.9996514373847486,1.0
FAC1059,0.9996961116242716,1.0
FAC1060,0.999678274003564,1.0
FAC1061,0.9997017694946141,1.0
FAC1062,0.9997497217449453,1.0
FAC1063,0.999678274003564,1.0
FAC1064,0.9996632697127916,1.0
FAC1065,0.999678274003564,1.0
FAC1066,0.9996434735189089,1.0
FAC1067,0.9997376491126477,1.0
FAC1068,0.9996980920616569,1.0
FAC1069,0.9997199820211868,1.0
FAC1070,0.9997238227507206,1.0
FAC1071,0.9996923044744565,1.0
FAC1072,0.9996309458314213,1.0
FAC1073,0.9997152401870787,1.0
FAC1074,0.9996309458314213,1.0
FAC1075,0.99968083882492,1.0
FAC1076,0.9996856240382963,1.0
FAC1077,0.9997313186817897,1.0
FAC1078,0.9997978312783111,1.0
FAC1079,0.9997170959990967,1.0
FAC1080,0.9996961230586593,1.0
FAC1081,0.9998194249035005,1.0
FAC1082,0.9997446497068839,1.0
FAC1083,0.9997373607896989,1.0
FAC1084,0.9997978312783111,1.0
FAC1085,0.9997170959990967,1.0
FAC1086,0.9997199820211868,1.0
FAC1087,0.9997530263410365,1.0
FAC1088,0.9996309458314213,1.0
FAC1089,0.999731283190728,1.0
FAC1090,0.9997373607896989,1.0
FAC1091,0.9996309458314213,1.0
FAC1092,0.9997830213666781,1.0
FAC1093,0.99963972572907,1.0
FAC1094,0.9997587304777867,1.0
FAC1095,0.9996961116242716,1.0
FAC1096,0.9997530075590624,1.0
FAC1097,0.9996012554855177,1.0
FAC1098,0.999678274003564,1.0
FAC1099,0.9996309458314213,1.0
FAC1100,0.9996107268035015,1.0
FAC1101,0.9996928258465079,1.0
FAC1102,0.9996309458314213,1.0
FAC1103,0.9996498528384922,1.0
FAC1104,0.9996923044744565,1.0
FAC1105,0.9996309458314213,1.0
FAC1106,0.9996632697127916,1.0
FAC1107,0.9997271990088201,1.0
FAC1108,0.9997313186817897,1.0
FAC1109,0.9997152401870787,1.0
FAC1110,0.9996923044744565,1.0
FAC1111,0.9996732076863167,1.0
FAC1112,0.9997152401870787,1.0
FAC1113,0.9996309458314213,1.0
FAC1114,0.9997152401870787,1.0
FAC1115,0.9997170959990967,1.0
FAC1116,0.9997152401870787,1.0
FAC1117,0.999678274003564,1.0
FAC1118,0.9997066511407695,1.0
FAC1119,0.9996670455836503,1.0
FAC1120,0.9996309458314213,1.0
FAC1121,0.9997227390963259,1.0
FAC1122,0.9997313186817897,1.0
FAC1123,0.9996551332426171,1.0
FAC1124,0.9998259622876613,1.0
FAC1125,0.9996309458314213,1.0
FAC1126,0.9997187754959089,1.0
FAC1127,0.9996761535307287,1.0
FAC1128,0.9996309458314213,1.0
FAC1129,0.9997313186817897,1.0
FAC1130,0.999715023018203,1.0
FAC1131,0.9996749191585227,1.0
FAC1132,0.9997271990088201,1.0
FAC1133,0.9996961116242716,1.0
FAC1134,0.9996309458314213,1.0
FAC1135,0.9996823111853972,1.0
FAC1136,0.9996593596033504,1.0
FAC1137,0.9996894045254859,1.0
FAC1138,0.9996309458314213,1.0
FAC1139,0.9998020591117768,1.0
FAC1140,0.9997199820211868,1.0
FAC1141,0.9996961116242716,1.0
FAC1142,0.9996514373847486,1.0
FAC1143,0.9996961116242716,1.0
FAC1144,0.9996974281195616,1.0
FAC1145,0.9996514504995049,1.0
FAC1146,0.9996309458314213,1.0
FAC1147,0.9997313186817897,1.0
FAC1148,0.9997152401870787,1.0
FAC1149,0.9996309458314213,1.0
FAC1150,0.9996017942245597,1.0
FAC1151,0.9996434735189089,1.0
FAC1152,0.9996309458314213,1.0
FAC1153,0.9996551332426171,1.0
FAC1154,0.9996961116242716,1.0
FAC1155,0.9997313186817897,1.0
FAC1156,0.9996923044744565,1.0
FAC1157,0.9996309458314213,1.0
FAC1158,0.9996309458314213,1.0
FAC1159,0.9996514373847486,1.0
FAC1160,0.9997152401870787,1.0
FAC1161,0.9996233807897965,1.0
FAC1162,0.9996434735189089,1.0
FAC1163,0.9997035285994151,1.0
FAC1164,0.9996593596033504,1.0
FAC1165,0.9996563388183446,1.0
FAC1166,0.9996923044744565,1.0
FAC1167,0.9996514373847486,1.0
FAC1168,0.9996309458314213,1.0
FAC1169,0.9997017694946141,1.0
FAC1170,0.9997152509019223,1.0
FAC1171,0.9996309458314213,1.0
FAC1172,0.9996309458314213,1.0
FAC1173,0.9996012404828436,1.0
FAC1174,0.9997199820211868,1.0
FAC1175,0.999720542016576,1.0
FAC1176,0.9996233949597915,1.0
FAC1177,0.9996434952470644,1.0
FAC1178,0.9996923044744565,1.0
FAC1179,0.9996309458314213,1.0
FAC1180,0.9996537088628381,1.0
FAC1181,0.9996514373847486,1.0
FAC1182,0.9997978312783111,1.0
FAC1183,0.9997038890346021,1.0
FAC1184,0.9996309458314213,1.0
FAC1185,0.9996934185851338,1.0
FAC1186,0.999703341670314,1.0
FAC1187,0.9997070798725781,1.0
FAC1188,0.9996771656744595,1.0
FAC1189,0.9996434735189089,1.0
FAC1190,0.9996593596033504,1.0
FAC1191,0.9997152401870787,1.0
FAC1192,0.9996514373847486,1.0
FAC1193,0.9996035079934589,1.0
FAC1194,0.9996077431569341,1.0
FAC1195,0.9997152509019223,1.0
FAC1196,0.9996980920616569,1.0
FAC1197,0.9996961116242716,1.0
FAC1198,0.9996551462183637,1.0
FAC1199,0.9996498528384922,1.0
FAC1200,0.9996309458314213,1.0
FAC1201,0.999680850833793,1.0
FAC1202,0.9996017942245597,1.0
FAC1203,0.9996309458314213,1.0
FAC1204,0.9997313186817897,1.0
FAC1205,0.9996961116242716,1.0
FAC1206,0.9996309458314213,1.0
FAC1207,0.9996551332426171,1.0
FAC1208,0.9997066511407695,1.0
FAC1209,0.9997152401870787,1.0
FAC1210,0.9996923044744565,1.0
FAC1211,0.9997011718929152,1.0
FAC1212,0.9997535514667926,1.0
FAC1213,0.9996923044744565,1.0
FAC1214,0.9997530075590624,1.0
FAC1215,0.9997313186817897,1.0
FAC1216,0.9997836014143585,1.0
FAC1217,0.9997838378631285,1.0
FAC1218,0.9996309458314213,1.0
FAC1219,0.9997199820211868,1.0
FAC1220,0.9996555702944806,1.0
FAC1221,0.9997152509019223,1.0
FAC1222,0.9996514373847486,1.0
FAC1223,0.9997313186817897,1.0
FAC1224,0.9996923320371995,1.0
FAC1225,0.9996434735189089,1.0
FAC1226,0.9996309458314213,1.0
FAC1227,0.9996107268035015,1.0
FAC1228,0.9996309458314213,1.0
FAC1229,0.9996514373847486,1.0
FAC1230,0.9997152401870787,1.0
FAC1231,0.9996961116242716,1.0
FAC1232,0.9996923044744565,1.0
FAC1233,0.9996309458314213,1.0
FAC1234,0.9997152401870787,1.0
FAC1235,0.9997199820211868,1.0
FAC1236,0.9996233807897965,1.0
FAC1237,0.9996514373847486,1.0
FAC1238,0.9996012404828436,1.0
FAC1239,0.9997313186817897,1.0
FAC1240,0.9996514373847486,1.0
FAC0869,0.9997152509019223,1.0
FAC0870,0.9997407290678482,1.0
FAC0871,0.9996722498917476,1.0
FAC0872,0.999647821354963,1.0
FAC0873,0.9996021243168558,1.0
FAC0874,0.9996549014738437,1.0
FAC0875,0.999646704362097,1.0
FAC0876,0.9996738358191927,1.0
FAC0877,0.9996302283069177,1.0
FAC0878,0.9996738358191927,1.0
FAC0879,0.9996651964075423,1.0
FAC0880,0.9996110052199544,1.0
FAC0881,0.9996434735189089,1.0
FAC0882,0.9996232132569314,1.0
FAC0883,0.9996110052199544,1.0
FAC0884,0.999691129751899,1.0
FAC0885,0.9996106824927122,1.0
FAC0886,0.9996099166356264,1.0
FAC0887,0.9997048929997912,1.0
FAC0888,0.9996232132569314,1.0
FAC0889,0.9996147996177857,1.0
FAC0890,0.9996753446814993,1.0
FAC0891,0.9996012404828436,1.0
FAC0892,0.9996017942245597,1.0
FAC0893,0.9996434735189089,1.0
FAC0894,0.9996434735189089,1.0
FAC0895,0.999688369443924,1.0
FAC0896,0.9996082204786656,1.0
FAC0897,0.9996106824927122,1.0
FAC0898,0.9996202758740244,1.0
FAC0899,0.9996017942245597,1.0
FAC0900,0.9996761703577002,1.0
FAC0901,0.9996106824927122,1.0
FAC0902,0.9996486348022876,1.0
FAC0903,0.9996106824927122,1.0
FAC0904,0.9996146109606409,1.0
FAC0905,0.9996045539846813,1.0
FAC0906,0.9996035079934589,1.0
FAC0907,0.9996907309945141,1.0
FAC0908,0.9996017942245597,1.0
FAC0909,0.9996012404828436,1.0
FAC0910,0.9996469584208985,1.0
FAC0911,0.9996434735189089,1.0
FAC0912,0.9996035079934589,1.0
FAC0913,0.9996159623166748,1.0
FAC0914,0.9996017942245597,1.0
FAC0915,0.9996171079276644,1.0
FAC0916,0.9997256838236359,1.0
FAC0917,0.9996309458314213,1.0
FAC0918,0.9996309458314213,1.0
FAC0919,0.9996923044744565,1.0
FAC0920,0.9996309458314213,1.0
FAC0921,0.9996434735189089,1.0
FAC0922,0.9996836621045405,1.0
FAC0923,0.9996469807358233,1.0
FAC0924,0.9997162571526054,1.0
FAC0925,0.9996309458314213,1.0
FAC0926,0.9997147632528681,1.0
FAC0927,0.9997152401870787,1.0
FAC0928,0.9997011718929152,1.0
FAC0929,0.9997490530091925,1.0
FAC0930,0.9997082815812797,1.0
FAC0931,0.9997162571526054,1.0
FAC0932,0.999678274003564,1.0
FAC0933,0.9997313186817897,1.0
FAC0934,0.9997344729354429,1.0
FAC0935,0.9997170959990967,1.0
FAC0936,0.9997037537647823,1.0
FAC0937,0.9997703183608321,1.0
FAC0938,0.9996795759186123,1.0
FAC0939,0.999730818575702,1.0
FAC0940,0.9997152401870787,1.0
FAC0941,0.9996844752762271,1.0
FAC0942,0.9996514373847486,1.0
FAC0943,0.9996290029361738,1.0
FAC0944,0.9996309458314213,1.0
FAC0945,0.9997313186817897,1.0
FAC0946,0.9997491907034025,1.0
FAC0947,0.9997066511407695,1.0
FAC0948,0.9996309458314213,1.0
FAC0949,0.9996309458314213,1.0
FAC0950,0.9997100458757874,1.0
FAC0951,0.9997152401870787,1.0
FAC0952,0.9997260352450784,1.0
FAC0953,0.9996233807897965,1.0
FAC0954,0.9997152401870787,1.0
FAC0955,0.99963972572907,1.0
FAC0956,0.9996309458314213,1.0
FAC0957,0.9998020591117768,1.0
FAC0958,0.9996632697127916,1.0
FAC0959,0.999720377849073,1.0
FAC0960,0.9996309458314213,1.0
FAC0961,0.9997260352450784,1.0
FAC0962,0.9996309458314213,1.0
FAC0963,0.9996309458314213,1.0
FAC0964,0.999731283190728,1.0
FAC0965,0.9997588642953119,1.0
FAC0966,0.9997357928467892,1.0
FAC0967,0.9997088707261286,1.0
FAC0968,0.9996434952470644,1.0
FAC0969,0.9997152401870787,1.0
FAC0970,0.9997593734307574,1.0
FAC0971,0.9997627643410957,1.0
FAC0972,0.9996593596033504,1.0
FAC0973,0.9996258350358712,1.0
FAC0974,0.9997227390963259,1.0
FAC0975,0.9997066511407695,1.0
FAC0976,0.9996233807897965,1.0
FAC0977,0.9997066511407695,1.0
FAC0978,0.9997152401870787,1.0
FAC0979,0.9996784999897642,1.0
FAC0980,0.9997334450376507,1.0
FAC0981,0.9997152401870787,1.0
FAC0982,0.9996954733316138,1.0
FAC0983,0.9997344729354429,1.0
FAC0984,0.9996514373847486,1.0
FAC0985,0.9997152401870787,1.0
FAC0986,0.999678274003564,1.0
FAC0987,0.9997180445066957,1.0
FAC0988,0.9997431067786932,1.0
FAC0989,0.9996820507908523,1.0
FAC0990,0.9997152509019223,1.0
FAC0991,0.9997037537647823,1.0
FAC0992,0.9997132698720609,1.0
FAC0993,0.999747924530175,1.0
FAC0994,0.9996309458314213,1.0
FAC0995,0.9997491907034025,1.0
FAC0996,0.9997544354782602,1.0
FAC0997,0.9996514373847486,1.0
FAC0998,0.9996923044744565,1.0
FAC0999,0.9996309458314213,1.0
FAC1000,0.9997152401870787,1.0
FAC1001,0.9997593734307574,1.0
FAC1002,0.9997199820211868,1.0
FAC1003,0.9997152401870787,1.0
FAC1004,0.9997344729354429,1.0
FAC1005,0.9997072164308592,1.0
FAC1006,0.9996012404828436,1.0
FAC1007,0.9997170959990967,1.0
FAC1008,0.9997299040592421,1.0
FAC1009,0.9996309458314213,1.0
FAC1010,0.9996373810000929,1.0
FAC1011,0.9997017694946141,1.0
FAC1012,0.9997132698720609,1.0
FAC1013,0.9997152401870787,1.0
FAC1014,0.9996309458314213,1.0
FAC1015,0.9996309458314213,1.0
FAC1016,0.9997841097173894,1.0
FAC1017,0.9997376491126477,1.0
FAC1018,0.9996107268035015,1.0
FAC1019,0.9997373607896989,1.0
FAC1020,0.9997742885261246,1.0
FAC1021,0.9996961116242716,1.0
FAC1022,0.9996771656744595,1.0
FAC1023,0.9997446497068839,1.0
FAC1241,0.9996125821033705,1.0
FAC1242,0.9996632697127916,1.0
FAC1243,0.9996514373847486,1.0
FAC1244,0.99962376516745,1.0
FAC1245,0.9996012404828436,1.0
FAC1246,0.9996017942245597,1.0
FAC1247,0.9995916572410118,1.0
FAC1248,0.9996012554855177,1.0
FAC1249,0.9996017942245597,1.0
FAC1250,0.9996514373847486,1.0
FAC1251,0.9996107268035015,1.0
FAC1252,0.9996017942245597,1.0
FAC1253,0.9996017942245597,1.0
FAC1254,0.9996017942245597,1.0
FAC1255,0.9996012404828436,1.0
FAC1256,0.9996309458314213,1.0
FAC1257,0.9996017942245597,1.0
FAC1258,0.9996012404828436,1.0
FAC1259,0.9996401454890503,1.0
FAC1260,0.9996923044744565,1.0
FAC1261,0.9996012404828436,1.0
FAC1262,0.999604058587619,1.0
FAC1263,0.9996106824927122,1.0
FAC1264,0.9996107268035015,1.0
FAC1265,0.9996923044744565,1.0
FAC1266,0.9996110052199544,1.0
FAC1267,0.9996185655519757,1.0
FAC1268,0.9996012404828436,1.0
FAC1269,0.9996040135040152,1.0
FAC1270,0.9996434735189089,1.0
FAC1271,0.9996017942245597,1.0
FAC1272,0.9996107268035015,1.0
FAC1273,0.9996511001973184,1.0
FAC1274,0.9996514373847486,1.0
FAC1275,0.9996012404828436,1.0
FAC1276,0.9996593596033504,1.0
FAC1277,0.9996012404828436,1.0
FAC1278,0.9996309458314213,1.0
FAC1279,0.9996128963329683,1.0
FAC1280,0.9996017942245597,1.0
FAC1281,0.9997152401870787,1.0
FAC1282,0.9996233807897965,1.0
FAC1283,0.9996106824927122,1.0
FAC1284,0.9996012404828436,1.0
FAC1285,0.9996002620369336,1.0
FAC1286,0.9996146109606409,1.0
FAC1287,0.9996097272058456,1.0
FAC1288,0.9996106824927122,1.0
FAC1289,0.9996107268035015,1.0
FAC1290,0.9996147996177857,1.0
FAC1291,0.9996434735189089,1.0
FAC1292,0.9996012404828436,1.0
FAC1293,0.9996106824927122,1.0
FAC1294,0.9996012554855177,1.0
FAC1295,0.9996321632072259,1.0
FAC1296,0.9996110052199544,1.0
FAC1297,0.9996097255311216,1.0
FAC1298,0.9996038389494608,1.0
FAC1299,0.9996012404828436,1.0
FAC1300,0.9995910894086552,1.0
FAC1301,0.9996017942245597,1.0
FAC1302,0.9996146109606409,1.0
FAC1303,0.9996058501780578,1.0
FAC1304,0.9996231990801022,1.0
FAC1305,0.9996170385441857,1.0
FAC1306,0.9996309458314213,1.0
FAC1307,0.9996101411061292,1.0
FAC1308,0.9996012404828436,1.0
FAC1309,0.9996077431569341,1.0
FAC1310,0.9997152401870787,1.0
FAC1311,0.9996722498917476,1.0
FAC1312,0.9996434735189089,1.0
FAC1313,0.9996923044744565,1.0
FAC1314,0.9996232132569314,1.0
FAC1315,0.9996215741591077,1.0
FAC1316,0.9996106824927122,1.0
FAC1317,0.9996097255311216,1.0
FAC1318,0.9996021243168558,1.0
FAC1319,0.9996996250721619,1.0
FAC1320,0.9996012404828436,1.0
FAC1321,0.9996321632072259,1.0
FAC1322,0.9996514373847486,1.0
FAC1323,0.9996086329623575,1.0
FAC1324,0.9996128785237142,1.0
FAC1325,0.999604058587619,1.0
FAC1326,0.9996077431569341,1.0
FAC1327,0.9996106824927122,1.0
FAC1328,0.9996231990801022,1.0
FAC1329,0.9996231990801022,1.0
FAC1330,0.9996017942245597,1.0
FAC1331,0.9996173604251757,1.0
FAC1332,0.9996017942245597,1.0
FAC1333,0.9997152401870787,1.0
FAC1334,0.9996159623166748,1.0
FAC1335,0.9996012404828436,1.0
FAC1336,0.9996434735189089,1.0
FAC1337,0.9996017942245597,1.0
FAC1338,0.9996573399003885,1.0
FAC1339,0.9996012404828436,1.0
FAC1340,0.9996017942245597,1.0
FAC1341,0.9996017942245597,1.0
FAC1342,0.9996034628471869,1.0
FAC1343,0.9996106824927122,1.0
FAC1344,0.9996514373847486,1.0
FAC1345,0.9996232132569314,1.0
FAC1346,0.9996017942245597,1.0
FAC1347,0.9996106824927122,1.0
FAC1348,0.9996106824927122,1.0
FAC1349,0.9997152401870787,1.0
FAC1350,0.9996106824927122,1.0
FAC1351,0.9996017942245597,1.0
FAC1352,0.9996106824927122,1.0
FAC1353,0.9996012404828436,1.0
FAC1354,0.9996107268035015,1.0
FAC1355,0.9996514504995049,1.0
FAC1356,0.9996514373847486,1.0
FAC1357,0.9996021243168558,1.0
FAC1358,0.9996017942245597,1.0
FAC1359,0.9996233807897965,1.0
FAC1360,0.9996309458314213,1.0
FAC1361,0.9996573399003885,1.0
FAC1362,0.9996233949597915,1.0
FAC1363,0.999678274003564,1.0
FAC1364,0.9996309458314213,1.0
FAC1365,0.999678274003564,1.0
FAC1366,0.9996233807897965,1.0
FAC1367,0.9996434735189089,1.0
FAC1368,0.9996309458314213,1.0
FAC1369,0.9996044439158868,1.0
FAC1370,0.9996173604251757,1.0
FAC1371,0.9997011831369574,1.0
FAC1372,0.9996961116242716,1.0
FAC1373,0.9996514504995049,1.0
FAC1374,0.9997199820211868,1.0
FAC1375,0.99963972572907,1.0
FAC1376,0.9996514373847486,1.0
FAC1377,0.9997152401870787,1.0
FAC1378,0.9996923044744565,1.0
FAC1379,0.999720542016576,1.0
FAC1380,0.9997170959990967,1.0
FAC1381,0.9996514504995049,1.0
FAC1382,0.9997152401870787,1.0
FAC1383,0.9996923044744565,1.0
FAC1384,0.999678274003564,1.0
FAC1385,0.9996593596033504,1.0
FAC1386,0.9996961116242716,1.0
FAC1387,0.9996333507978437,1.0
FAC1388,0.999703341670314,1.0
FAC1389,0.9996038389494608,1.0
FAC1390,0.9996923044744565,1.0
FAC1391,0.9997011718929152,1.0
FAC1392,0.9996202758740244,1.0
FAC1393,0.9997152401870787,1.0
FAC1394,0.9996309458314213,1.0
FAC1395,0.9997199925576562,1.0
FAC1396,0.9997273560922917,1.0
FAC1397,0.9997170959990967,1.0
FAC1398,0.9997194466198179,1.0
FAC1399,0.9997170959990967,1.0
FAC1400,0.9996961116242716,1.0
FAC1401,0.9996309458314213,1.0
FAC1402,0.9996961116242716,1.0
FAC1403,0.9996233807897965,1.0
